RS:1000:rear_sus,FS:1000:front_sus,RB:250:test2,FB:250:test3
5,157,0,0
-2.09,11.19,-7.56,0.59,0.16,-0.16,176,323,0.0,0.0
-2.54,15.20,-6.85,0.48,0.13,-0.22,179,322,0.0,0.0
-2.32,17.05,-7.45,0.15,0.09,-0.18,181,324,0.0,0.0
-1.79,16.23,-4.70,-0.33,0.15,-0.05,184,323,0.0,0.0
-2.82,13.33,-4.14,-0.76,0.25,0.01,187,323,0.0,0.0
-2.59,8.27,-0.38,-0.79,0.17,0.04,191,323,0.0,0.0
-2.70,4.23,-0.92,-0.72,0.18,0.02,194,324,0.0,0.0
-2.26,3.80,-1.95,-0.39,0.16,-0.07,198,325,0.0,0.0
-2.82,4.07,-2.45,0.22,0.11,-0.15,199,325,0.0,0.0
-2.62,12.62,-3.63,0.41,0.22,-0.23,205,325,0.0,0.0
-3.88,14.57,-0.38,0.19,0.24,-0.22,207,326,0.0,0.0
-4.84,12.67,-0.01,-0.39,0.27,-0.13,210,327,0.0,0.0
-3.96,8.90,1.15,-0.71,0.24,-0.10,213,325,0.0,0.0
-4.52,3.17,0.18,-0.71,0.30,-0.06,214,325,0.0,0.0
-5.83,3.99,-1.34,-0.57,0.30,-0.12,215,325,0.0,0.0
-5.33,-1.73,-5.27,0.35,0.27,-0.17,216,325,0.0,0.0
-2.24,4.45,-6.52,0.77,0.28,-0.18,217,326,0.0,0.0
-4.01,11.07,-12.94,1.29,0.33,-0.19,219,326,0.0,0.0
-3.80,19.95,-12.46,1.67,0.30,-0.29,219,326,0.0,0.0
-4.07,26.96,-13.24,-0.37,0.37,-0.21,221,326,0.0,0.0
-3.20,21.42,-4.13,-0.66,0.40,0.09,222,326,0.0,0.0
-5.02,11.65,-5.26,-1.74,0.52,0.25,223,327,0.0,0.0
-4.55,6.28,0.57,-1.67,0.28,0.17,225,327,0.0,0.0
-3.69,-1.15,0.55,-1.20,0.08,0.01,225,327,0.0,0.0
-1.50,-2.88,-0.25,-0.14,0.02,-0.15,227,327,0.0,0.0
0.95,1.33,0.72,0.38,0.02,0.02,229,327,0.0,0.0
0.20,5.73,-5.35,1.02,0.33,0.07,229,327,0.0,0.0
