RS:1000:rear_sus,FS:1000:front_sus,RB:250:test2,FB:250:test3
485,616
0.52,-9.16,3.68,0.05,0.07,-0.01,654,615,0.0,0.0
0.67,-9.14,3.74,0.04,0.06,-0.03,655,609,0.0,0.0
0.78,-9.05,3.69,0.02,0.05,0.00,655,607,0.0,0.0
0.81,-9.14,3.77,0.02,0.07,0.01,656,603,0.0,0.0
0.87,-9.32,3.86,0.05,0.06,0.02,657,602,0.0,0.0
0.75,-9.25,3.82,0.04,0.04,0.01,657,602,0.0,0.0
0.75,-9.12,3.77,0.02,0.03,0.01,658,601,0.0,0.0
0.97,-9.13,3.71,0.02,0.04,0.00,658,599,0.0,0.0
0.75,-9.33,3.58,0.01,0.05,0.00,659,599,0.0,0.0
0.92,-9.95,4.13,0.00,0.03,0.01,660,599,0.0,0.0
0.59,-9.84,3.69,0.02,0.02,-0.00,661,597,0.0,0.0
-0.02,-9.73,4.11,0.04,0.05,0.01,661,598,0.0,0.0
-0.09,-9.85,3.30,0.02,0.03,0.03,662,597,0.0,0.0
-0.02,-9.55,4.21,0.01,0.06,0.03,663,599,0.0,0.0
-0.11,-10.17,3.46,0.02,0.06,0.03,663,597,0.0,0.0
-0.41,-9.79,4.14,0.02,0.07,0.01,663,597,0.0,0.0
-0.90,-9.86,3.65,0.01,0.10,0.02,664,599,0.0,0.0
-0.96,-9.73,4.12,0.02,0.10,0.03,664,597,0.0,0.0
-1.16,-9.96,3.90,-0.01,0.12,0.04,664,598,0.0,0.0
-0.89,-10.04,3.99,-0.00,0.11,0.01,665,599,0.0,0.0
-0.97,-10.03,3.76,-0.01,0.12,0.00,664,600,0.0,0.0
-0.80,-10.31,3.59,-0.01,0.14,0.02,664,601,0.0,0.0
-0.72,-10.59,3.46,-0.01,0.13,0.03,666,600,0.0,0.0
-0.61,-10.36,3.78,-0.01,0.12,-0.00,664,599,0.0,0.0
-0.53,-10.19,3.68,-0.00,0.11,0.00,665,599,0.0,0.0
-0.22,-9.94,3.77,0.01,0.12,0.01,665,601,0.0,0.0
-0.04,-10.00,3.63,-0.01,0.12,0.03,665,600,0.0,0.0
-0.09,-9.96,3.85,-0.00,0.13,0.02,665,599,0.0,0.0
-0.17,-9.94,3.92,-0.02,0.13,0.00,666,600,0.0,0.0
-0.17,-9.93,4.08,-0.00,0.10,0.02,666,601,0.0,0.0
0.06,-10.05,3.71,0.01,0.08,0.01,666,601,0.0,0.0
0.20,-10.04,3.54,-0.00,0.08,-0.01,665,598,0.0,0.0
0.24,-9.93,3.66,0.02,0.09,-0.01,666,598,0.0,0.0
0.26,-9.93,3.52,-0.00,0.08,-0.01,665,598,0.0,0.0
0.46,-9.85,3.55,-0.01,0.08,-0.01,666,601,0.0,0.0
0.56,-9.82,3.57,-0.02,0.07,-0.03,665,598,0.0,0.0
0.46,-9.84,3.80,-0.01,0.09,-0.02,665,597,0.0,0.0
